"","chr.x","start","strand","iterations.x","RRS.x","chr.y","iterations.y","RRS.y","ratio"
"30616","ENA|U00096|U00096.2",4272114,"+",21,1.70882806618275,"ENA|U00096|U00096.2",1,0.43509739220027,1.97359697240581
"30617","ENA|U00096|U00096.2",4272115,"+",24,1.95294636135171,"ENA|U00096|U00096.2",1,0.43509739220027,2.1662420503482
"30618","ENA|U00096|U00096.2",4272119,"+",37,3.01079230708389,"ENA|U00096|U00096.2",6,2.61058435320162,0.205770414534842
"30619","ENA|U00096|U00096.2",4272120,"+",2295,186.750495804257,"ENA|U00096|U00096.2",188,81.7983097336508,1.19096913625058
"30620","ENA|U00096|U00096.2",4272121,"+",240,19.5294636135171,"ENA|U00096|U00096.2",21,9.13704523620567,1.09585272245681
"30621","ENA|U00096|U00096.2",4272124,"+",23,1.87157359629539,NA,NA,0.43509739220027,2.10484150568406
"30622","ENA|U00096|U00096.2",4272128,"+",25,2.03431912640803,NA,NA,0.43509739220027,2.22513573940177
"30623","ENA|U00096|U00096.2",4272169,"+",20,1.62745530112643,"ENA|U00096|U00096.2",2,0.87019478440054,0.90320764451441
"30624","ENA|U00096|U00096.2",4272869,"-",35,2.84804677697125,"ENA|U00096|U00096.2",1,0.43509739220027,2.71056256657201
"30625","ENA|U00096|U00096.2",4273084,"-",55,4.47550207809767,"ENA|U00096|U00096.2",1,0.43509739220027,3.36263926315171
"30626","ENA|U00096|U00096.2",4273140,"+",386,31.40988731174,"ENA|U00096|U00096.2",13,5.65626609860351,2.47329686875404
"30627","ENA|U00096|U00096.2",4273161,"-",27,2.19706465652068,NA,NA,0.43509739220027,2.33616705179052
"30628","ENA|U00096|U00096.2",4273162,"-",27,2.19706465652068,NA,NA,0.43509739220027,2.33616705179052
"30629","ENA|U00096|U00096.2",4273164,"-",38,3.09216507214021,NA,NA,0.43509739220027,2.82920706307063
"30630","ENA|U00096|U00096.2",4273189,"-",29,2.35981018663332,NA,NA,0.43509739220027,2.43926054475462
"30631","ENA|U00096|U00096.2",4273192,"-",393,31.9794966671343,"ENA|U00096|U00096.2",12,5.22116870640324,2.6147025511645
"30632","ENA|U00096|U00096.2",4273193,"-",123,10.0088501019275,NA,NA,0.43509739220027,4.52379405496629
"30633","ENA|U00096|U00096.2",4273194,"-",66,5.37060249371721,"ENA|U00096|U00096.2",1,0.43509739220027,3.6256736689855
"30634","ENA|U00096|U00096.2",4273195,"-",99,8.05590374057581,"ENA|U00096|U00096.2",3,1.30529217660081,2.6256736689855
"30635","ENA|U00096|U00096.2",4273196,"-",67,5.45197525877353,"ENA|U00096|U00096.2",2,0.87019478440054,2.64736874008482
"30636","ENA|U00096|U00096.2",4273423,"+",322,26.2020303481355,"ENA|U00096|U00096.2",19,8.26685045180513,1.66426891429808
"30637","ENA|U00096|U00096.2",4273424,"+",633,51.5089602806514,"ENA|U00096|U00096.2",55,23.9303565710149,1.10598152553073
"30638","ENA|U00096|U00096.2",4273425,"+",857,69.7364596532674,"ENA|U00096|U00096.2",75,32.6323044150203,1.09561225324367
"30639","ENA|U00096|U00096.2",4273427,"+",24,1.95294636135171,"ENA|U00096|U00096.2",2,0.87019478440054,1.1662420503482
"30640","ENA|U00096|U00096.2",4273538,"+",25,2.03431912640803,NA,NA,0.43509739220027,2.22513573940177
"30641","ENA|U00096|U00096.2",4273611,"+",43,3.49902889742182,"ENA|U00096|U00096.2",1,0.43509739220027,3.00754430432915
"30642","ENA|U00096|U00096.2",4273772,"+",43,3.49902889742182,"ENA|U00096|U00096.2",3,1.30529217660081,1.42258180360799
"30643","ENA|U00096|U00096.2",4273777,"+",49,3.98726548775975,"ENA|U00096|U00096.2",4,1.74038956880108,1.19598939374226
"30644","ENA|U00096|U00096.2",4274133,"-",22,1.79020083123907,"ENA|U00096|U00096.2",1,0.43509739220027,2.04071116826435
"30645","ENA|U00096|U00096.2",4274787,"+",23,1.87157359629539,"ENA|U00096|U00096.2",1,0.43509739220027,2.10484150568406
"30646","ENA|U00096|U00096.2",4274805,"+",121,9.84610457181488,"ENA|U00096|U00096.2",9,3.91587652980243,1.33021778545933
"30647","ENA|U00096|U00096.2",4275429,"-",22,1.79020083123907,"ENA|U00096|U00096.2",3,1.30529217660081,0.455748667543189
"30648","ENA|U00096|U00096.2",4275441,"-",21,1.70882806618275,NA,NA,0.43509739220027,1.97359697240581
"30649","ENA|U00096|U00096.2",4275446,"-",1959,159.409246745334,"ENA|U00096|U00096.2",208,90.5002575776562,0.816741513753543
"30650","ENA|U00096|U00096.2",4275449,"-",36,2.92941954202757,"ENA|U00096|U00096.2",5,2.17548696100135,0.429276456181998
"30651","ENA|U00096|U00096.2",4276057,"-",25,2.03431912640803,"ENA|U00096|U00096.2",1,0.43509739220027,2.22513573940177
"30652","ENA|U00096|U00096.2",4276080,"-",40,3.25491060225285,"ENA|U00096|U00096.2",6,2.61058435320162,0.318245143793254
"30653","ENA|U00096|U00096.2",4276082,"-",114,9.27649521642063,"ENA|U00096|U00096.2",1,0.43509739220027,4.41416956379179
"30654","ENA|U00096|U00096.2",4276115,"-",26,2.11569189146435,"ENA|U00096|U00096.2",1,0.43509739220027,2.28171926776814
"30655","ENA|U00096|U00096.2",4276116,"-",674,54.8452436479606,"ENA|U00096|U00096.2",50,21.7548696100135,1.33402814103418
"30656","ENA|U00096|U00096.2",4276119,"-",50,4.06863825281607,"ENA|U00096|U00096.2",1,0.43509739220027,3.22513573940177
"30657","ENA|U00096|U00096.2",4276122,"-",472,38.4079451065837,"ENA|U00096|U00096.2",27,11.7476295894073,1.70903509682542
"30658","ENA|U00096|U00096.2",4276123,"-",461,37.5128446909641,"ENA|U00096|U00096.2",33,14.3582139426089,1.38550837069793
"30659","ENA|U00096|U00096.2",4276124,"-",71,5.77746631899882,"ENA|U00096|U00096.2",5,2.17548696100135,1.40909857424437
"30660","ENA|U00096|U00096.2",4276125,"-",35,2.84804677697125,NA,NA,0.43509739220027,2.71056256657201
"30661","ENA|U00096|U00096.2",4276330,"+",24,1.95294636135171,"ENA|U00096|U00096.2",1,0.43509739220027,2.1662420503482
"30662","ENA|U00096|U00096.2",4276340,"+",25,2.03431912640803,"ENA|U00096|U00096.2",2,0.87019478440054,1.22513573940177
"30663","ENA|U00096|U00096.2",4276803,"-",22,1.79020083123907,NA,NA,0.43509739220027,2.04071116826435
"30664","ENA|U00096|U00096.2",4277239,"-",28,2.278437421577,NA,NA,0.43509739220027,2.38863447168465
"30665","ENA|U00096|U00096.2",4277937,"+",24,1.95294636135171,"ENA|U00096|U00096.2",3,1.30529217660081,0.581279549627048
"30666","ENA|U00096|U00096.2",4277938,"+",173,14.0774883547436,"ENA|U00096|U00096.2",6,2.61058435320162,2.43094527654262
"30667","ENA|U00096|U00096.2",4277939,"+",65,5.28922972866089,"ENA|U00096|U00096.2",1,0.43509739220027,3.6036473626555
"30668","ENA|U00096|U00096.2",4277942,"+",96,7.81178544540685,"ENA|U00096|U00096.2",2,0.87019478440054,3.1662420503482
"30669","ENA|U00096|U00096.2",4279652,"+",56,4.556874843154,"ENA|U00096|U00096.2",4,1.74038956880108,1.38863447168465
"30670","ENA|U00096|U00096.2",4279743,"-",123,10.0088501019275,"ENA|U00096|U00096.2",11,4.78607131420297,1.06436243632899
"30671","ENA|U00096|U00096.2",4279743,"+",26,2.11569189146435,NA,NA,0.43509739220027,2.28171926776814
"30672","ENA|U00096|U00096.2",4279853,"-",22,1.79020083123907,NA,NA,0.43509739220027,2.04071116826435
"30673","ENA|U00096|U00096.2",4279862,"-",44,3.58040166247814,NA,NA,0.43509739220027,3.04071116826435
"30674","ENA|U00096|U00096.2",4280874,"-",37,3.01079230708389,"ENA|U00096|U00096.2",1,0.43509739220027,2.790732915256
"30675","ENA|U00096|U00096.2",4281079,"-",126,10.2529683970965,NA,NA,0.43509739220027,4.55855947312696
"30676","ENA|U00096|U00096.2",4281081,"-",41,3.33628336730917,"ENA|U00096|U00096.2",1,0.43509739220027,2.93883155424513
"30677","ENA|U00096|U00096.2",4281120,"+",24,1.95294636135171,"ENA|U00096|U00096.2",1,0.43509739220027,2.1662420503482
"30678","ENA|U00096|U00096.2",4282404,"-",22,1.79020083123907,"ENA|U00096|U00096.2",2,0.87019478440054,1.04071116826435
"30679","ENA|U00096|U00096.2",4283216,"-",25,2.03431912640803,"ENA|U00096|U00096.2",2,0.87019478440054,1.22513573940177
"30680","ENA|U00096|U00096.2",4284860,"-",22,1.79020083123907,"ENA|U00096|U00096.2",1,0.43509739220027,2.04071116826435
"30681","ENA|U00096|U00096.2",4285303,"+",28,2.278437421577,"ENA|U00096|U00096.2",2,0.87019478440054,1.38863447168465
"30682","ENA|U00096|U00096.2",4285304,"+",40,3.25491060225285,"ENA|U00096|U00096.2",2,0.87019478440054,1.90320764451441
"30683","ENA|U00096|U00096.2",4285305,"+",115,9.35786798147696,"ENA|U00096|U00096.2",9,3.91587652980243,1.25684459912911
"30684","ENA|U00096|U00096.2",4285306,"+",123,10.0088501019275,"ENA|U00096|U00096.2",8,3.48077913760216,1.52379405496629
"30685","ENA|U00096|U00096.2",4285309,"+",35,2.84804677697125,"ENA|U00096|U00096.2",1,0.43509739220027,2.71056256657201
"30686","ENA|U00096|U00096.2",4285413,"-",84,6.83531226473099,"ENA|U00096|U00096.2",3,1.30529217660081,2.38863447168465
"30687","ENA|U00096|U00096.2",4285414,"-",31,2.52255571674596,"ENA|U00096|U00096.2",2,0.87019478440054,1.53547586001392
"30688","ENA|U00096|U00096.2",4285432,"+",194,15.7863164209263,"ENA|U00096|U00096.2",16,6.96155827520432,1.18119239181418
"30689","ENA|U00096|U00096.2",4285445,"+",65,5.28922972866089,"ENA|U00096|U00096.2",10,4.3509739220027,0.28171926776814
"30690","ENA|U00096|U00096.2",4285475,"+",35,2.84804677697125,NA,NA,0.43509739220027,2.71056256657201
"30691","ENA|U00096|U00096.2",4285480,"+",47,3.8245199576471,"ENA|U00096|U00096.2",4,1.74038956880108,1.13586840130469
"30692","ENA|U00096|U00096.2",4285481,"+",24,1.95294636135171,NA,NA,0.43509739220027,2.1662420503482
"30693","ENA|U00096|U00096.2",4285488,"+",33,2.6853012468586,NA,NA,0.43509739220027,2.6256736689855
"30694","ENA|U00096|U00096.2",4285504,"+",21,1.70882806618275,"ENA|U00096|U00096.2",3,1.30529217660081,0.388634471684652
"30695","ENA|U00096|U00096.2",4285510,"+",39,3.17353783719653,"ENA|U00096|U00096.2",2,0.87019478440054,1.8666817684893
"30696","ENA|U00096|U00096.2",4286473,"+",20,1.62745530112643,NA,NA,0.43509739220027,1.90320764451441
"30697","ENA|U00096|U00096.2",4289700,"-",65,5.28922972866089,"ENA|U00096|U00096.2",6,2.61058435320162,1.01868486193435
"30698","ENA|U00096|U00096.2",4290553,"+",37,3.01079230708389,NA,NA,0.43509739220027,2.790732915256
"30699","ENA|U00096|U00096.2",4292397,"+",24,1.95294636135171,"ENA|U00096|U00096.2",1,0.43509739220027,2.1662420503482
"30700","ENA|U00096|U00096.2",4292596,"+",48,3.90589272270342,"ENA|U00096|U00096.2",1,0.43509739220027,3.1662420503482
"30701","ENA|U00096|U00096.2",4292668,"+",35,2.84804677697125,"ENA|U00096|U00096.2",5,2.17548696100135,0.388634471684652
"30702","ENA|U00096|U00096.2",4292671,"+",117,9.5206135115896,"ENA|U00096|U00096.2",7,3.04568174540189,1.64428934715285
"30703","ENA|U00096|U00096.2",4294796,"-",133,10.8225777524907,"ENA|U00096|U00096.2",10,4.3509739220027,1.31463389024088
"30704","ENA|U00096|U00096.2",4295102,"-",23,1.87157359629539,"ENA|U00096|U00096.2",3,1.30529217660081,0.519879004962905
"30705","ENA|U00096|U00096.2",4295171,"-",70,5.69609355394249,NA,NA,0.43509739220027,3.71056256657201
"30706","ENA|U00096|U00096.2",4295172,"-",642,52.2413151661583,"ENA|U00096|U00096.2",23,10.0072400206062,2.38414708069234
"30707","ENA|U00096|U00096.2",4296055,"-",28,2.278437421577,NA,NA,0.43509739220027,2.38863447168465
"30708","ENA|U00096|U00096.2",4296593,"+",25,2.03431912640803,"ENA|U00096|U00096.2",2,0.87019478440054,1.22513573940177
"30709","ENA|U00096|U00096.2",4296681,"-",23,1.87157359629539,"ENA|U00096|U00096.2",4,1.74038956880108,0.104841505684061
"30710","ENA|U00096|U00096.2",4296996,"-",21,1.70882806618275,"ENA|U00096|U00096.2",1,0.43509739220027,1.97359697240581
"30711","ENA|U00096|U00096.2",4297242,"-",55,4.47550207809767,NA,NA,0.43509739220027,3.36263926315171
"30712","ENA|U00096|U00096.2",4297333,"-",55,4.47550207809767,"ENA|U00096|U00096.2",5,2.17548696100135,1.04071116826435
"30713","ENA|U00096|U00096.2",4300347,"-",220,17.9020083123907,"ENA|U00096|U00096.2",3,1.30529217660081,3.77767676243055
"30714","ENA|U00096|U00096.2",4303526,"+",63,5.12648419854824,"ENA|U00096|U00096.2",1,0.43509739220027,3.55855947312696
"30715","ENA|U00096|U00096.2",4303528,"+",73,5.94021184911146,NA,NA,0.43509739220027,3.77110410850707
"30716","ENA|U00096|U00096.2",4304788,"-",27,2.19706465652068,NA,NA,0.43509739220027,2.33616705179052
"30717","ENA|U00096|U00096.2",4304823,"-",159,12.9382696439551,"ENA|U00096|U00096.2",2,0.87019478440054,3.8941625049114
"30718","ENA|U00096|U00096.2",4304847,"+",46,3.74314719259078,"ENA|U00096|U00096.2",2,0.87019478440054,2.10484150568406
"30719","ENA|U00096|U00096.2",4306117,"-",28,2.278437421577,"ENA|U00096|U00096.2",1,0.43509739220027,2.38863447168465
"30720","ENA|U00096|U00096.2",4306120,"-",177,14.4029794149689,"ENA|U00096|U00096.2",7,3.04568174540189,2.24153017765244
"30721","ENA|U00096|U00096.2",4307506,"+",65,5.28922972866089,"ENA|U00096|U00096.2",1,0.43509739220027,3.6036473626555
"30722","ENA|U00096|U00096.2",4307794,"+",26,2.11569189146435,NA,NA,0.43509739220027,2.28171926776814
"30723","ENA|U00096|U00096.2",4308400,"+",24,1.95294636135171,"ENA|U00096|U00096.2",2,0.87019478440054,1.1662420503482
"30724","ENA|U00096|U00096.2",4308401,"+",26,2.11569189146435,"ENA|U00096|U00096.2",1,0.43509739220027,2.28171926776814
"30725","ENA|U00096|U00096.2",4309545,"+",154,12.5314058186735,"ENA|U00096|U00096.2",1,0.43509739220027,4.84806609032195
"30726","ENA|U00096|U00096.2",4309564,"+",59,4.80099313832296,NA,NA,0.43509739220027,3.46392259898889
"30727","ENA|U00096|U00096.2",4309722,"-",22,1.79020083123907,NA,NA,0.43509739220027,2.04071116826435
"30728","ENA|U00096|U00096.2",4309723,"-",38,3.09216507214021,"ENA|U00096|U00096.2",3,1.30529217660081,1.24424456234948
"30729","ENA|U00096|U00096.2",4309724,"-",48,3.90589272270342,"ENA|U00096|U00096.2",4,1.74038956880108,1.1662420503482
"30730","ENA|U00096|U00096.2",4309725,"-",48,3.90589272270342,"ENA|U00096|U00096.2",4,1.74038956880108,1.1662420503482
"30731","ENA|U00096|U00096.2",4311032,"-",20,1.62745530112643,"ENA|U00096|U00096.2",1,0.43509739220027,1.90320764451441
"30732","ENA|U00096|U00096.2",4311038,"-",45,3.66177442753446,"ENA|U00096|U00096.2",5,2.17548696100135,0.75120455106936
"30733","ENA|U00096|U00096.2",4311039,"-",1576,128.243477728762,"ENA|U00096|U00096.2",147,63.9593166534397,1.00365902424706
"30734","ENA|U00096|U00096.2",4311040,"-",27,2.19706465652068,"ENA|U00096|U00096.2",5,2.17548696100135,0.0142389569031541
"30735","ENA|U00096|U00096.2",4311042,"-",202,16.4372985413769,"ENA|U00096|U00096.2",6,2.61058435320162,2.65452853165769
"30736","ENA|U00096|U00096.2",4311280,"+",89,7.2421760900126,"ENA|U00096|U00096.2",8,3.48077913760216,1.05701298059345
"30737","ENA|U00096|U00096.2",4311405,"-",31,2.52255571674596,NA,NA,0.43509739220027,2.53547586001392
"30738","ENA|U00096|U00096.2",4311918,"+",157,12.7755241138425,"ENA|U00096|U00096.2",3,1.30529217660081,3.29093779779752
"30739","ENA|U00096|U00096.2",4311919,"+",28,2.278437421577,"ENA|U00096|U00096.2",1,0.43509739220027,2.38863447168465
"30740","ENA|U00096|U00096.2",4311920,"+",111,9.03237692125167,"ENA|U00096|U00096.2",4,1.74038956880108,2.37569541597715
"30741","ENA|U00096|U00096.2",4312191,"+",23,1.87157359629539,"ENA|U00096|U00096.2",2,0.87019478440054,1.10484150568406
"30742","ENA|U00096|U00096.2",4312200,"-",43,3.49902889742182,NA,NA,0.43509739220027,3.00754430432915
"30743","ENA|U00096|U00096.2",4312884,"-",27,2.19706465652068,"ENA|U00096|U00096.2",1,0.43509739220027,2.33616705179052
"30744","ENA|U00096|U00096.2",4313645,"-",22,1.79020083123907,NA,NA,0.43509739220027,2.04071116826435
"30745","ENA|U00096|U00096.2",4313646,"-",40,3.25491060225285,"ENA|U00096|U00096.2",2,0.87019478440054,1.90320764451441
"30746","ENA|U00096|U00096.2",4315478,"+",87,7.07943055989996,"ENA|U00096|U00096.2",6,2.61058435320162,1.43926054475462
"30747","ENA|U00096|U00096.2",4323186,"+",24,1.95294636135171,"ENA|U00096|U00096.2",1,0.43509739220027,2.1662420503482
"30748","ENA|U00096|U00096.2",4323698,"-",20,1.62745530112643,"ENA|U00096|U00096.2",2,0.87019478440054,0.90320764451441
"30749","ENA|U00096|U00096.2",4323751,"-",37,3.01079230708389,NA,NA,0.43509739220027,2.790732915256
"30750","ENA|U00096|U00096.2",4323764,"-",24,1.95294636135171,NA,NA,0.43509739220027,2.1662420503482
"30751","ENA|U00096|U00096.2",4323772,"-",28,2.278437421577,"ENA|U00096|U00096.2",1,0.43509739220027,2.38863447168465
"30752","ENA|U00096|U00096.2",4323786,"-",31,2.52255571674596,NA,NA,0.43509739220027,2.53547586001392
"30753","ENA|U00096|U00096.2",4323789,"-",1256,102.20419291074,"ENA|U00096|U00096.2",13,5.65626609860351,4.17546058037758
"30754","ENA|U00096|U00096.2",4324818,"-",71,5.77746631899882,"ENA|U00096|U00096.2",3,1.30529217660081,2.14606416841057
"30755","ENA|U00096|U00096.2",4324953,"+",20,1.62745530112643,"ENA|U00096|U00096.2",2,0.87019478440054,0.90320764451441
"30756","ENA|U00096|U00096.2",4324955,"+",36,2.92941954202757,"ENA|U00096|U00096.2",1,0.43509739220027,2.75120455106936
"30757","ENA|U00096|U00096.2",4324996,"+",301,24.4932022819527,"ENA|U00096|U00096.2",11,4.78607131420297,2.35546760774945
"30758","ENA|U00096|U00096.2",4325021,"+",24,1.95294636135171,NA,NA,0.43509739220027,2.1662420503482
"30759","ENA|U00096|U00096.2",4325084,"+",28,2.278437421577,NA,NA,0.43509739220027,2.38863447168465
"30760","ENA|U00096|U00096.2",4326058,"-",19,1.54608253607011,NA,NA,0.43509739220027,1.82920706307063
"30761","ENA|U00096|U00096.2",4326207,"-",45,3.66177442753446,NA,NA,0.43509739220027,3.07313264595672
"30762","ENA|U00096|U00096.2",4326873,"-",24,1.95294636135171,"ENA|U00096|U00096.2",1,0.43509739220027,2.1662420503482
"30763","ENA|U00096|U00096.2",4326904,"-",19,1.54608253607011,"ENA|U00096|U00096.2",1,0.43509739220027,1.82920706307063
"30764","ENA|U00096|U00096.2",4326905,"-",40,3.25491060225285,"ENA|U00096|U00096.2",2,0.87019478440054,1.90320764451441
"30765","ENA|U00096|U00096.2",4327217,"-",123,10.0088501019275,"ENA|U00096|U00096.2",2,0.87019478440054,3.52379405496629
"30766","ENA|U00096|U00096.2",4328243,"-",70,5.69609355394249,"ENA|U00096|U00096.2",3,1.30529217660081,2.12560006585086
"30767","ENA|U00096|U00096.2",4328342,"+",632,51.4275875155951,"ENA|U00096|U00096.2",40,17.4038956880108,1.56313220291679
"30768","ENA|U00096|U00096.2",4328345,"+",20,1.62745530112643,NA,NA,0.43509739220027,1.90320764451441
"30769","ENA|U00096|U00096.2",4328372,"-",54,4.39412931304135,NA,NA,0.43509739220027,3.33616705179052
"30770","ENA|U00096|U00096.2",4328427,"+",119,9.68335904170224,"ENA|U00096|U00096.2",4,1.74038956880108,2.47609731293499
"30771","ENA|U00096|U00096.2",4328429,"+",164,13.3451334692367,"ENA|U00096|U00096.2",2,0.87019478440054,3.93883155424513
"30772","ENA|U00096|U00096.2",4328430,"+",72,5.85883908405514,"ENA|U00096|U00096.2",3,1.30529217660081,2.1662420503482
"30773","ENA|U00096|U00096.2",4328446,"+",30,2.44118295168964,"ENA|U00096|U00096.2",1,0.43509739220027,2.48817014523557
"30774","ENA|U00096|U00096.2",4328449,"+",43,3.49902889742182,"ENA|U00096|U00096.2",3,1.30529217660081,1.42258180360799
"30775","ENA|U00096|U00096.2",4328450,"+",37,3.01079230708389,NA,NA,0.43509739220027,2.790732915256
"30776","ENA|U00096|U00096.2",4328496,"+",28,2.278437421577,"ENA|U00096|U00096.2",2,0.87019478440054,1.38863447168465
"30777","ENA|U00096|U00096.2",4328505,"+",19,1.54608253607011,NA,NA,0.43509739220027,1.82920706307063
"30778","ENA|U00096|U00096.2",4328575,"+",24,1.95294636135171,"ENA|U00096|U00096.2",4,1.74038956880108,0.166242050348204
"30779","ENA|U00096|U00096.2",4328898,"-",30,2.44118295168964,"ENA|U00096|U00096.2",2,0.87019478440054,1.48817014523557
"30780","ENA|U00096|U00096.2",4329900,"-",218,17.7392627822781,NA,NA,0.43509739220027,5.34946387440397
"30781","ENA|U00096|U00096.2",4329901,"-",37,3.01079230708389,"ENA|U00096|U00096.2",1,0.43509739220027,2.790732915256
"30782","ENA|U00096|U00096.2",4330195,"-",19,1.54608253607011,NA,NA,0.43509739220027,1.82920706307063
"30783","ENA|U00096|U00096.2",4330196,"-",85,6.91668502978731,"ENA|U00096|U00096.2",1,0.43509739220027,3.99067048576475
"30784","ENA|U00096|U00096.2",4331418,"-",63,5.12648419854824,"ENA|U00096|U00096.2",1,0.43509739220027,3.55855947312696
"30785","ENA|U00096|U00096.2",4331426,"-",20,1.62745530112643,NA,NA,0.43509739220027,1.90320764451441
"30786","ENA|U00096|U00096.2",4331606,"-",31,2.52255571674596,"ENA|U00096|U00096.2",5,2.17548696100135,0.213547765126561
"30787","ENA|U00096|U00096.2",4331749,"-",134,10.9039505175471,"ENA|U00096|U00096.2",1,0.43509739220027,4.64736874008482
"30788","ENA|U00096|U00096.2",4331989,"-",24,1.95294636135171,"ENA|U00096|U00096.2",3,1.30529217660081,0.581279549627048
"30789","ENA|U00096|U00096.2",4331991,"-",436,35.4785255645561,"ENA|U00096|U00096.2",57,24.8005513554154,0.516573860239233
"30790","ENA|U00096|U00096.2",4332314,"-",277,22.540255920601,"ENA|U00096|U00096.2",21,9.13704523620567,1.30270429289748
"30791","ENA|U00096|U00096.2",4332315,"-",90,7.32354885506892,"ENA|U00096|U00096.2",12,5.22116870640324,0.488170145235567
"30792","ENA|U00096|U00096.2",4332316,"-",36,2.92941954202757,"ENA|U00096|U00096.2",4,1.74038956880108,0.75120455106936
"30793","ENA|U00096|U00096.2",4332317,"-",19,1.54608253607011,"ENA|U00096|U00096.2",2,0.87019478440054,0.829207063070634
"30794","ENA|U00096|U00096.2",4333327,"-",28,2.278437421577,NA,NA,0.43509739220027,2.38863447168465
"30795","ENA|U00096|U00096.2",4333381,"-",55,4.47550207809767,"ENA|U00096|U00096.2",1,0.43509739220027,3.36263926315171
"30796","ENA|U00096|U00096.2",4333949,"-",21,1.70882806618275,NA,NA,0.43509739220027,1.97359697240581
"30797","ENA|U00096|U00096.2",4334714,"-",22,1.79020083123907,"ENA|U00096|U00096.2",1,0.43509739220027,2.04071116826435
"30798","ENA|U00096|U00096.2",4334717,"-",268,21.8079010350941,"ENA|U00096|U00096.2",3,1.30529217660081,4.06240623936366
"30799","ENA|U00096|U00096.2",4335213,"-",26,2.11569189146435,NA,NA,0.43509739220027,2.28171926776814
"30800","ENA|U00096|U00096.2",4336018,"-",22,1.79020083123907,NA,NA,0.43509739220027,2.04071116826435
"30801","ENA|U00096|U00096.2",4336380,"-",19,1.54608253607011,"ENA|U00096|U00096.2",1,0.43509739220027,1.82920706307063
"30802","ENA|U00096|U00096.2",4337550,"-",51,4.15001101787239,"ENA|U00096|U00096.2",2,0.87019478440054,2.25370489159854
"30803","ENA|U00096|U00096.2",4337551,"-",69,5.61472078888617,"ENA|U00096|U00096.2",2,0.87019478440054,2.68980400640522
"30804","ENA|U00096|U00096.2",4337693,"-",31,2.52255571674596,NA,NA,0.43509739220027,2.53547586001392
"30805","ENA|U00096|U00096.2",4338434,"-",43,3.49902889742182,"ENA|U00096|U00096.2",2,0.87019478440054,2.00754430432915
"30806","ENA|U00096|U00096.2",4338545,"+",39,3.17353783719653,"ENA|U00096|U00096.2",1,0.43509739220027,2.8666817684893
"30807","ENA|U00096|U00096.2",4338877,"+",43,3.49902889742182,NA,NA,0.43509739220027,3.00754430432915
"30808","ENA|U00096|U00096.2",4339673,"-",427,34.7461706790492,"ENA|U00096|U00096.2",12,5.22116870640324,2.73440930852638
"30809","ENA|U00096|U00096.2",4340904,"+",26,2.11569189146435,"ENA|U00096|U00096.2",4,1.74038956880108,0.28171926776814
"30810","ENA|U00096|U00096.2",4341148,"+",81,6.59119396956203,"ENA|U00096|U00096.2",1,0.43509739220027,3.92112955251167
"30811","ENA|U00096|U00096.2",4341476,"-",26,2.11569189146435,NA,NA,0.43509739220027,2.28171926776814
"30812","ENA|U00096|U00096.2",4341477,"-",45,3.66177442753446,"ENA|U00096|U00096.2",1,0.43509739220027,3.07313264595672
"30813","ENA|U00096|U00096.2",4341478,"+",22,1.79020083123907,"ENA|U00096|U00096.2",3,1.30529217660081,0.455748667543189
"30814","ENA|U00096|U00096.2",4341576,"-",63,5.12648419854824,"ENA|U00096|U00096.2",4,1.74038956880108,1.55855947312696
"30815","ENA|U00096|U00096.2",4341615,"-",28,2.278437421577,NA,NA,0.43509739220027,2.38863447168465
"30816","ENA|U00096|U00096.2",4342211,"+",24,1.95294636135171,"ENA|U00096|U00096.2",1,0.43509739220027,2.1662420503482
"30817","ENA|U00096|U00096.2",4342311,"+",30,2.44118295168964,"ENA|U00096|U00096.2",2,0.87019478440054,1.48817014523557
"30818","ENA|U00096|U00096.2",4342454,"-",28,2.278437421577,"ENA|U00096|U00096.2",3,1.30529217660081,0.803671970963496
"30819","ENA|U00096|U00096.2",4342472,"+",38,3.09216507214021,"ENA|U00096|U00096.2",2,0.87019478440054,1.82920706307063
"30820","ENA|U00096|U00096.2",4342480,"-",22,1.79020083123907,"ENA|U00096|U00096.2",1,0.43509739220027,2.04071116826435
"30821","ENA|U00096|U00096.2",4342588,"-",34,2.76667401191493,"ENA|U00096|U00096.2",4,1.74038956880108,0.668742390877387
"30822","ENA|U00096|U00096.2",4342614,"-",38,3.09216507214021,"ENA|U00096|U00096.2",5,2.17548696100135,0.507278968183271
"30823","ENA|U00096|U00096.2",4342638,"+",45,3.66177442753446,NA,NA,0.43509739220027,3.07313264595672
"30824","ENA|U00096|U00096.2",4342641,"+",75,6.1029573792241,"ENA|U00096|U00096.2",1,0.43509739220027,3.81009824012293
"30825","ENA|U00096|U00096.2",4342860,"+",39,3.17353783719653,"ENA|U00096|U00096.2",5,2.17548696100135,0.544753673601934
"30826","ENA|U00096|U00096.2",4343183,"-",57,4.63824760821032,"ENA|U00096|U00096.2",1,0.43509739220027,3.41416956379179
"30827","ENA|U00096|U00096.2",4343569,"-",23,1.87157359629539,NA,NA,0.43509739220027,2.10484150568406
"30828","ENA|U00096|U00096.2",4343593,"-",38,3.09216507214021,NA,NA,0.43509739220027,2.82920706307063
"30829","ENA|U00096|U00096.2",4343604,"-",56,4.556874843154,NA,NA,0.43509739220027,3.38863447168465
